dataset,label
"[0.2815069457560352, 0.3038266058582518, 0.3039812821423335, 0.3538118199650349, 0.32594814547894235, 0.36163800196965806, 0.35793183435770687, 0.3601304510361668, 0.42472411656923187, 0.38904626055295866, 0.4354104676965393, 0.3960611595282688, 0.46560776158781436, 0.39535912266376055, 0.38133130366171514, 0.3281735607083785, 0.30173354974027494, 0.2640941331569052, 0.2499101149950931, 0.22214676684954412, 0.17157325152721029, 0.13844657079397435, 0.09197545599722338, 0.0757646250926525, 0.013264696032882096, -0.029561982915881947, -0.012554920745424355, -0.08251810025067463, -0.10412801858949014, -0.11216853450710684, -0.1263393342013816, -0.19020300703601234, -0.22739331497309556, -0.27625574805828373, -0.2989056107306254, -0.3243376528590773, -0.4194228411059612, -0.4098193079448537, -0.411322352086671, -0.4585763698570932, -0.4779150938608298, -0.5248426259312235, -0.5869467927294, -0.6467782729627519, -0.6448543617663469, -0.687538847901202, -0.7005712603340342, -0.7284591978377829, -0.7971788898748512, -0.8126819972635819, -0.8561353242484075]",3
"[-0.399557062951286, -0.33150875830791143, -0.29869725262975194, -0.2133539708150955, -0.21226621046780308, -0.16808753005951324, -0.16513508891758838, -0.08278896614799507, -0.029591115630871814, 0.014061945899116326, 0.054901915700366004, 0.11124300942810783, 0.14427773864038787, 0.1722119617222845, 0.25217501880044263, 0.2903774108351478, 0.31381141584606437, 0.3437879321119862, 0.3604588467586879, 0.30448471785691494, 0.3347625907114481, 0.32158007597315874, 0.3142664773886525, 0.3125429902158184, 0.3407844657070537, 0.34094270246720826, 0.32222319794892434, 0.31811760937073635, 0.30912715990876355, 0.3227375400630784, 0.32060099957337695, 0.3025310161643725, 0.3065695062526777, 0.33900833509012723, 0.34014224925071673, 0.33332377111516576, 0.3371079436331604, 0.33684019580114793, 0.28481976424208566, 0.29668939142833567, 0.3300843458765981, 0.30112528018709867, 0.3018509611015673, 0.3593080680845258, 0.2905605849891831, 0.3363750228645064, 0.2906375015706993, 0.2769207844780609, 0.3294071404979411, 0.2914236632803458, 0.30285500810964044]",3
"[-0.7646488112780553, -0.7781607018737564, -0.7597547889513856, -0.6127457104505029, -0.6024694322604378, -0.5472334916252527, -0.5191381053011225, -0.44794001751228224, -0.40129904987260073, -0.3363041231880188, -0.2577209212269196, -0.24080704833167269, -0.19904052785750664, -0.0792951566718495, -0.09374886215027795, -0.012674883670251227, 0.03918691843829138, 0.07935716706107315, 0.1292625759995205, 0.15932907143837421, 0.201351821186422, 0.2514995755899702, 0.31805179641591175, 0.3622671866951961, 0.2891150986025915, 0.24064116336912386, 0.23747907537694057, 0.1471336669792732, 0.13306954383408753, 0.11429548682795634, 0.049477965056403214, 0.03361465278099118, -0.00983711696933769, -0.05771489525796847, -0.1005510774860142, -0.1555974130989419, -0.1653599588370364, -0.23190557673653828, -0.23863781781226637, -0.2438669446926826, -0.3082647812815102, -0.3451185981535357, -0.39075588566035735, -0.46648155065329866, -0.45573641294330797, -0.5115277428965248, -0.5760829929201274, -0.5647098257904501, -0.5998494494636212, -0.6233020851514298, -0.6921576573849709]",3
"[-0.40976783766757424, -0.4384710958894916, -0.39037462308355914, -0.40656849416459095, -0.44403857739007585, -0.4216077261233933, -0.4000841328703701, -0.392024336375893, -0.42226854938279706, -0.4232001503151132, -0.361169273354954, -0.3664258597855363, -0.4275820879456508, -0.42298905623569605, -0.35326555904699575, -0.2236401078349274, -0.1983314803079334, -0.09358064158431884, -0.03111592059919179, 0.025329562245751888, 0.08789355132654376, 0.16550059090490188, 0.2177663342730743, 0.32737751469736354, 0.38648436345326176, 0.44673811871480884, 0.5266392850024564, 0.5909346099630299, 0.6277330725595481, 0.5365354457181929, 0.3887849759453115, 0.3367820343846681, 0.24348428662138116, 0.14094770376550253, 0.028029903423440146, -0.0014450954067834684, -0.12023991658038352, -0.23118701985825416, -0.2926227081729014, -0.4179624009402257, -0.39891988100557585, -0.3816770184516761, -0.3806183414145482, -0.4055646325931811, -0.391566515905725, -0.3863289635023431, -0.38103010760597633, -0.40113940795345165, -0.4101798673324096, -0.4030579886264807, -0.39532885599090234]",3
"[-0.1182755868123984, -0.06837505787903034, -0.07472053099007646, -0.054623782926487584, -0.10029742242798502, -0.10203935242610616, -0.10201191883961677, -0.11469154439070531, -0.12234445852912028, -0.06911318766522012, -0.08219239099634272, -0.1146090928352074, -0.10025325806205888, -0.09257226890110067, -0.11828726044704797, -0.101373696105113, -0.13520643940039276, -0.0765946764053718, -0.06238904197003733, -0.03446456732585552, -0.02884952650882405, -0.013862766003391053, -0.015231629864546908, -0.007221958001910046, -0.0003038928784886534, 0.039266736430781546, 0.06338673778607491, 0.11150283474932587, 0.029931888846111254, 0.030500935155550468, 0.0015665025849670208, -0.013268178156177542, -0.018153508944831493, -0.03391314981578458, -0.08562925076633535, -0.09909410947077786, -0.08054868234425527, -0.08883447535835017, -0.09684857874007202, -0.08344851186185756, -0.07885793042490982, -0.09556310026084255, -0.08503162346512544, -0.07858802950265767, -0.09758880747254091, -0.11107159589546611, -0.10501988610915694, -0.11269958301123768, -0.10205750567891589, -0.0987461540544852, -0.11256181597162458]",3
"[-0.3001940304217717, -0.23860307524092467, -0.2549950248143128, -0.22551123529417655, -0.17927055828611202, -0.1867730207141833, -0.11233243401837709, -0.10749532881147923, -0.08994320066898488, -0.07505822548466634, -0.01977954087473036, 0.007306501392404394, 0.0449564037451817, 0.08951652883351584, 0.0926945184574111, 0.11849919660240678, 0.15078120578585702, 0.16084565614415497, 0.2113175874565469, 0.212592223756566, 0.2551310528416783, 0.30795654816307033, 0.3166559229333336, 0.31630436230716813, 0.3724328411076738, 0.41273679824236514, 0.4503621175072496, 0.45565473382487315, 0.4962239771821486, 0.5248375613318178, 0.5665705578789146, 0.5813447278132303, 0.5757843459748889, 0.5238264942847412, 0.4428861755591905, 0.4281468329964965, 0.3328907448107402, 0.30037204138521856, 0.20006263824390602, 0.1548292985564233, 0.12716217531941426, 0.04340536720131724, 0.000305001316533899, -0.019195599810539896, -0.0829132384090104, -0.11704106118596369, -0.2355277463847348, -0.20336825008255427, -0.31566533671123587, -0.3591105851150482, -0.43462278458785647]",3
"[-0.4719695210179719, -0.3433373225859329, -0.1747252009188457, -0.011255882280949236, 0.15664760054095878, 0.3195095476117287, 0.4394565741688745, 0.4556800125983226, 0.46375699290327427, 0.4586509565037445, 0.41945380809341865, 0.4044057422307413, 0.38201770306027216, 0.37434258565047857, 0.3625628202932331, 0.33701095480857607, 0.3386534172596005, 0.2999122191832354, 0.3138468723955558, 0.3117115641254522, 0.2739621583670453, 0.29000532732992823, 0.28427784266765177, 0.26859154026705906, 0.26064011020074057, 0.22215532432274793, 0.2459450815570541, 0.2434166393754921, 0.19867432827664835, 0.22010906348938813, 0.18463919552461278, 0.1594167632048856, 0.1721230269386081, 0.1130218282622458, 0.15223222574138845, 0.11339244585081934, 0.15114661300764692, 0.1010642769437486, 0.10251605754816828, 0.08558329766617138, 0.07354869978388827, 0.09272586302687724, 0.04090732473981665, 0.06873900779190589, 0.0571392713346411, 0.013803521738909466, -0.0027037745367550813, -0.030435401697668986, -0.029664334407295774, -0.060867191109018566, -0.04945091981353024]",3
"[-0.6505224758017681, -0.5782076123071709, -0.5334491062075782, -0.45832436026760914, -0.3460749513861975, -0.2725911299891674, -0.22595832638755114, -0.1610437233762529, -0.030995099425899883, -0.0465006399427961, 0.10018639564810997, 0.11040868854916332, 0.2080566981344367, 0.22430442976920711, 0.32727155641661193, 0.4099552561520647, 0.41704272680871435, 0.542078940067976, 0.6015922695616646, 0.6283470183911778, 0.7327627028114733, 0.7409077677051892, 0.7119198501333961, 0.6672466442900548, 0.6514492551090273, 0.6177330185819844, 0.5429764871394114, 0.5229092534952964, 0.5096195166600977, 0.5090643576451871, 0.4442394964033028, 0.3886835474557668, 0.3944388408288406, 0.344084986287547, 0.35745787107140026, 0.3003627883199058, 0.22342196016750365, 0.23802044541756537, 0.17873548988894974, 0.1555961836973072, 0.11823263838160998, 0.10141395203969567, 0.05196318737790923, -0.002934556781917789, -0.011904812440004381, -0.02205340257640573, -0.0766057059640559, -0.09911458979659159, -0.13563744809244124, -0.18641536946221077, -0.2530230226421329]",3
"[-0.5577888886413576, -0.3638580391222541, -0.21682331578591948, -0.0034242983057451507, 0.16913114526199793, 0.35294764215921426, 0.5394444557236333, 0.5301861880702086, 0.5402544041725189, 0.5193223425109489, 0.47575551453481313, 0.4405764475867628, 0.4492986492995032, 0.4363334679995413, 0.4231388901409636, 0.39124205482558644, 0.40253132268190306, 0.32392859542942987, 0.33674559013698185, 0.3342986353709492, 0.3045593554921153, 0.28430315692465064, 0.2639968074574188, 0.2486816967888755, 0.2132569620641547, 0.2152309472428936, 0.19404309744232276, 0.1900101552359649, 0.16243530692295546, 0.15184753128668843, 0.1565090107019494, 0.09610874337117906, 0.10558521743165224, 0.1255188248211308, 0.07756598859736855, 0.04568019920433611, 0.014369856596966622, -0.0028292055834670954, -0.007445689573373406, 0.002513587837836645, -0.04690438916901565, -0.059071874285925474, -0.05942892166423646, -0.049983652033295425, -0.07239105925322288, -0.1145107305308615, -0.13966549066259468, -0.12913351768064252, -0.15403366788970527, -0.17970285564381488, -0.21345470602009545]",3
"[-0.2512117471840389, -0.19595297362394645, -0.09452994339995698, -0.040915619078987615, 0.03915734491132289, 0.13913438034117703, 0.21923888016313484, 0.2520615187582488, 0.3715590816313821, 0.46242967055368767, 0.5144591738375788, 0.585345255665995, 0.6738024067153043, 0.7221694117955197, 0.6498770358132767, 0.5958345504925007, 0.5461580957100876, 0.5566118906397255, 0.5484247499897111, 0.48687634358467086, 0.4795517359869382, 0.42906923548259496, 0.43504289099254007, 0.3341508712124651, 0.31131470825201174, 0.3014879798864589, 0.27952092521465394, 0.21818634078765387, 0.22582401805109814, 0.1672942814719076, 0.16934366125546496, 0.12302279601786435, 0.1320211598289249, 0.03994139948363051, 0.03549340378935836, -0.010930577045957249, -0.02897715490879276, -0.06391324740413049, -0.06477897599896854, -0.12163183315457125, -0.10706981837418406, -0.2064097332652043, -0.2260375805239151, -0.20997207019632316, -0.28763253479040146, -0.34649289656464893, -0.3730341075093845, -0.37879683045887225, -0.4124486851167736, -0.4430634632306397, -0.45793576309020556]",3
"[-0.7488203537555603, -0.7105691922384217, -0.7539774798853186, -0.7234554304104408, -0.7425023923577111, -0.6771753755511594, -0.7281038451096914, -0.6920448147759337, -0.7578928712593895, -0.7564406833209923, -0.7596830118616152, -0.7223434841947075, -0.7385919869615502, -0.7438438427220518, -0.7394194981442154, -0.7781975451706741, -0.6103281308053171, -0.5428478275435994, -0.40861015299245973, -0.3368134035449707, -0.1835475899666938, -0.09988826257940626, 0.021899841248800667, 0.13630737738620968, 0.2416697488966199, 0.35306748053370024, 0.4597487563861464, 0.6094973288420225, 0.7177295693116056, 0.7781314276271201, 0.8165236557268902, 0.647100116156433, 0.5901185743747069, 0.4040684411751292, 0.31493600626853424, 0.16015184088537393, 0.041254789528459, -0.07799527663715848, -0.24402212675026919, -0.3554036266746228, -0.4565350956323394, -0.5986378493279076, -0.7693763866821436, -0.7293755305872824, -0.75027054502851, -0.746983564135811, -0.7205807849187396, -0.7640406043099541, -0.7254674239851234, -0.7393707732060556, -0.7303926690987326]",3
"[-0.21399750861627914, -0.18240617852816168, -0.15945360162079025, -0.1476688050534001, -0.14745425064233758, -0.11725338233493582, -0.12915142768431745, -0.06275338093876244, 0.0003624453353123641, -0.010030222500876762, -0.0033796030058350947, 0.04072176165265576, 0.021827025836813303, 0.07424784525917673, 0.0906831279140098, 0.12350968669258296, 0.12568440265503206, 0.1752496283469623, 0.19224151979911092, 0.1570643311009126, 0.1954952314952728, 0.23160850956908707, 0.2176056174039775, 0.2535201234244149, 0.3103199922068195, 0.30639584696990607, 0.33844874492893917, 0.3519109119256084, 0.3493430258121094, 0.39060984202641, 0.41244710293913184, 0.4278706933443415, 0.4702653022137784, 0.48775284017434334, 0.4831758766122271, 0.5599459724238214, 0.526787911274317, 0.5153185500906371, 0.535005457408544, 0.5065056753807832, 0.5030523755928755, 0.4713198529226623, 0.4947763358050106, 0.5005817554622943, 0.46748210901557014, 0.4297098291223093, 0.43638188564971236, 0.4593479704859202, 0.42322220448933495, 0.3767659207528946, 0.3822196279504881]",3
"[-0.6969740799895775, -0.615120590482084, -0.5513195248088492, -0.4758294161614554, -0.38722602124086686, -0.2891436080846955, -0.21363942842055436, -0.16498874084203258, -0.10295213159682273, -0.015357999567874913, 0.04301760534158344, 0.1211661770974547, 0.1899779166217001, 0.27818323293202746, 0.39167569440413125, 0.4238531221287224, 0.5383508437522314, 0.5816032706397877, 0.5417288759506439, 0.5369572581318663, 0.5672043618425895, 0.5184941125024732, 0.48613788786447293, 0.4884083983061104, 0.4915966590121069, 0.4603088380553953, 0.43208861381631386, 0.4496135183006441, 0.421243965415613, 0.39669960450628966, 0.399947242619766, 0.39973737949541, 0.3634711126096063, 0.3372356299426883, 0.3787649691852297, 0.31282478005258624, 0.29668286535966243, 0.2705284911003321, 0.29039119511529826, 0.2187566009349889, 0.26408716850992986, 0.20749040872589122, 0.23689564921195827, 0.17851095534132405, 0.17125608698353856, 0.14714699807522566, 0.1330673825189925, 0.09849651099335383, 0.12222239092124171, 0.10348950280240418, 0.10424267032757673]",3
"[-0.37914782888606297, -0.3408160656444681, -0.3640819873427217, -0.3629734572464503, -0.3889554338280735, -0.3500959946008886, -0.350212298717832, -0.38250616975408125, -0.3416490616155952, -0.32825737750470907, -0.28069150098223195, -0.2737588723557819, -0.2141648027311263, -0.20225874081559908, -0.14453362382237203, -0.11115635650589065, -0.0763588030490057, -0.022897791163895273, -0.022681623641140645, 0.013269395427005722, 0.010293576931076642, -0.005595772338352838, -0.03003121805649174, -0.08088308386282862, -0.13109082685186002, -0.16108788852481679, -0.22808186974952424, -0.22829552015091112, -0.29885946558032367, -0.2926037670411314, -0.29793698352026726, -0.3903708160595578, -0.33820680608774056, -0.3533506485048405, -0.33962268183084005, -0.3771903900602548, -0.34496009701221414, -0.3504142768497116, -0.40088877711087095, -0.35034457658959495, -0.3616766798965559, -0.3642719927159792, -0.36571247513125416, -0.36430603054855937, -0.3625314936860468, -0.3598151979433081, -0.3649409266499503, -0.4092872519015851, -0.3698972880562456, -0.37463683912543694, -0.39856184625383867]",3
"[-0.2595354257125509, -0.25110473288935375, -0.2599166621928634, -0.25953704983131265, -0.27310379808811247, -0.2551499310718601, -0.29798338873589114, -0.24213957760065882, -0.27935263390024906, -0.26740719254672035, -0.22622871770687852, -0.25994283072075386, -0.24303234625148992, -0.2767934213621447, -0.2832061786007434, -0.250644669658122, -0.25488551695882095, -0.141669506852643, -0.1487212752427551, -0.060636425642862576, 0.06640353180770833, 0.1364923095434296, 0.18600039398732549, 0.2813068482092518, 0.34830339393931375, 0.38884093340322257, 0.4677709757098654, 0.5462080171910204, 0.5345639648402709, 0.4642099141744821, 0.41812904555916847, 0.30532940622136273, 0.2498903848119566, 0.13815354801671859, 0.10189215289495498, 0.01916436839428957, -0.019956911496194826, -0.12352846462084373, -0.17921219541297123, -0.23129935327585285, -0.24980465956569003, -0.2450643736804707, -0.24844327770679314, -0.2658020449675019, -0.24794747502798983, -0.28111720666341855, -0.2564566161427696, -0.2526759154472845, -0.24078898450574732, -0.21844202593218978, -0.28966524188642667]",3
